"Munna","517","psiquico","","Alerta/Sincronía","Telepatía","Altarianita","76","25","45","24","67","55","Pico Cañón","Patada Giro","Pulimento","Beso Dulce"
"Musharna","518","psiquico","","Alerta/Sincronía","Telepatía","Banda Atadura","116","55","85","29","107","95","Sol Matinal","Trampa Rocas","Granizo","Imagen"
"Pidove","519","normal","volador","Sacapecho/Afortunado","Rivalidad","Litostal Z","50","55","50","43","36","30","Látigo Cepa","Tajo Umbrío","Mil Temblores","Hecatombe Pírica"
"Tranquill","520","normal","volador","Sacapecho/Afortunado","Rivalidad","Feeristal Z","62","77","62","65","50","42","Refuerzo","Truco Defensa","Magnitud","Concha Filo"
"Unfezant","521","normal","volador","Sacapecho/Afortunado","Rivalidad","Protec. Especial","80","115","80","93","65","55","Doble Golpe","Placaje","Colmillo Hielo","Disparo Espejo"
"Blitzle","522","electrico","","Pararrayos/Electromotor","Herbívoro","Mawilita","45","60","32","76","50","32","Al Ataque","Salmuera","Plancha","Cola Férrea"
"Zebstrika","523","electrico","","Pararrayos/Electromotor","Herbívoro","Baya Sambia","75","100","63","116","80","63","Puño Sombra","Infierno","Poder Oculto","Velo Aurora"
"Roggenrola","524","roca","","Robustez/Armadura Frágil","Poder Arena","Baya Jaboca","55","75","85","15","25","25","Psíquico","Aire Afilado","Ráfaga","Superdiente"
"Boldore","525","roca","","Robustez/Armadura Frágil","Poder Arena","Baya Chilan","70","105","105","20","50","40","Ciclón","Geocontrol","Danza Pétalo","Pistola Agua"
"Gigalith","526","roca","","Robustez/Chorro Arena","Poder Arena","Talismán","85","135","130","25","60","80","Deslumbrar","Campo Eléctrico","Campo Eléctrico","Hipnosis"
"Woobat","527","psiquico","volador","Ignorante/Zoquete","Simple","Lunalastal Z","65","45","43","72","55","43","Viento Feérico","Asta Drenaje","Día de Pago","Finta"
"Swoobat","528","psiquico","volador","Ignorante/Zoquete","Simple","Def. Especial X","67","57","55","114","77","55","Carrera Arrolladora","Sable Místico","Buena Baza","Aligerar"
"Drilbur","529","tierra","","Ímpetu Arena/Poder Arena","Rompemoldes","Poción","60","85","40","68","30","45","Puño Hielo","A Bocajarro","Psicocorte","Aura Magnética"
"Excadrill","530","tierra","acero","Ímpetu Arena/Poder Arena","Rompemoldes","Car. Mosaico","110","135","60","88","50","65","Danza Dragón","Lanza Mugre","Sorpresa","Ciclón de Hojas"
"Audino","531","normal","","Alma Cura/Regeneración","Zoquete","Orbe Claro","103","60","86","50","60","86","Electropunzada","Megapatada","Polvo Explosivo","Puño Dinámico"
"Timburr","532","lucha","","Agallas/Potencia Bruta","Puño Férreo","MT75","75","80","55","35","25","35","Pulso Umbrío","Puño Bala","Buceo","Púas Tóxicas"
"Gurdurr","533","lucha","","Agallas/Potencia Bruta","Puño Férreo","Pétalo Azul","85","105","85","40","40","50","Paz Mental","Danza Caos","Corte","Celebración"
"Conkeldurr","534","lucha","","Agallas/Potencia Bruta","Puño Férreo","Tarjeta Datos 24","105","140","95","45","55","65","Martillo Hielo","Follaje","Cosquillas","Canto Mortal"
"Tympole","535","agua","","Nado Rápido/Hidratación","Absorbe Agua","Llave Almacén","50","50","40","64","50","40","Carga","Cara Susto","Anegar","Onda Trueno"
"Palpitoad","536","agua","tierra","Nado Rápido/Hidratación","Absorbe Agua","Bonguri Amarillo","75","65","55","69","65","55","Batido","Hidropulso","Tumba Rocas","Cuchillada"
"Seismitoad","537","agua","tierra","Nado Rápido/Toque Tóxico","Absorbe Agua","Carta Nieve","105","95","75","74","85","75","Sinfonía de la Diva Marina","Superdiente","Refuerzo","Bomba Imán"
"Throh","538","lucha","","Agallas/Foco Interno","Rompemoldes","Restos","120","100","85","45","30","85","Voto Planta","Adaptación","Kinético","Danza Caos"
"Sawk","539","lucha","","Robustez/Foco Interno","Rompemoldes","Baya Ispero","75","125","75","85","30","75","Voto Fuego","Infierno","Cólera del Guardián","Forcejeo"
"Sewaddle","540","bicho","planta","Enjambre/Clorofila","Funda","Baya Anjiro","45","53","70","42","40","60","Vendetta","Ascenso Draco","Resplandor","Azote"
"Swadloon","541","bicho","planta","Defensa Hoja/Clorofila","Funda","Carta Puerto","55","63","90","42","50","80","Garra Brutal","Agujero Negro Aniquilador","Deslumbrar","Manto Espejo"
"Leavanny","542","bicho","planta","Enjambre/Clorofila","Funda","Seta Grande","75","103","80","92","70","80","Liofilización","Ultrapuño","Bomba Ígnea","Gruñido"
"Venipede","543","bicho","veneno","Punto Tóxico/Enjambre","Impulso","Disco Fuego","30","45","59","57","30","39","Plancha Voladora","Mov. Espejo","Ojos Llorosos","Profecía"
"Whirlipede","544","bicho","veneno","Punto Tóxico/Enjambre","Impulso","Incienso Floral","40","55","99","47","40","79","Granizo","Salpicar","Azote","Cabeza Sorpresa"
"Scolipede","545","bicho","veneno","Punto Tóxico/Enjambre","Impulso","Galleta Yantra","60","100","89","112","55","69","Amnesia","Envite Ígneo","Ataque Rápido","Beso Drenaje"
"Cottonee","546","planta","hada","Bromista/Allanamiento","Clorofila","Baya Enigma","40","27","60","66","37","50","Residuos","Maldición","Tornado","Puño Dinámico"
"Whimsicott","547","planta","hada","Bromista/Allanamiento","Clorofila","Ultranecrostal Z","60","67","85","116","77","75","Tragar","Cola Férrea","Fuego Sagrado","Bola Neblina"
"Petilil","548","planta","","Clorofila/Ritmo Propio","Defensa Hoja","Pañuelo Seda","45","35","50","30","70","50","Danza Caos","Aerochorro","Conversión","Corte Vacío"
"Lilligant","549","planta","","Clorofila/Ritmo Propio","Defensa Hoja","Arca de Zygarde","70","60","75","90","110","75","Anticura","Foco","Protección","Ciclón de Hojas"
"Basculin","550","agua","","Audaz/Adaptable","Rompemoldes","Abono Fijador","Valor","70","92","65","98","80","Foco Resplandor","Plumerazo","Martillazo","Gigadrenado"
"Sandile","551","tierra","siniestro","Intimidación/Autoestima","Irascible","Incienso Floral","50","72","35","65","35","35","Amortiguador","Inversión","Escudo Real","Glaceoprisma"
"Krokorok","552","tierra","siniestro","Intimidación/Autoestima","Irascible","Piedra Brillante","60","82","45","74","45","45","Ultrapuño","Lluevehojas","Electrotela","Hiperrayo"
"Krookodile","553","tierra","siniestro","Intimidación/Autoestima","Irascible","Mewstal Z","95","117","80","92","65","70","Infierno","Golpe Bajo","Eco Metálico","Bucle Arena"
"Darumaka","554","fuego","","Entusiasmo","Foco Interno","Roca Helada","70","90","45","50","15","45","Camaradería","Camaradería","Conjuro","Doble Equipo"
"Darmanitan","555","fuego","","Potencia Bruta","Modo Daruma","Garra Rápida","Valor","105","140","55","95","30","Pico Taladro","Premonición","Celebración","Doble Ataque"
"Maractus","556","planta","","Absorbe Agua/Clorofila","Colector","Restos","75","86","67","60","106","67","Pulso Umbrío","Martillazo","Beso Amoroso","Bomba Sónica"
"Dwebble","557","bicho","roca","Robustez/Caparazón","Armadura Frágil","Abono del TMV","50","65","85","55","35","35","Pedrada","Giga Impacto","Teletransporte","Agarrón"
"Crustle","558","bicho","roca","Robustez/Caparazón","Armadura Frágil","MT26","70","105","125","45","65","75","Onda Tóxica","Purificación","Corte","Acua Aro"
"Scraggy","559","siniestro","lucha","Mudar/Autoestima","Intimidación","Diario","50","75","70","48","35","70","Yo Primero","Alivio","Capa Mágica","Puntada Sombría"
"Scrafty","560","siniestro","lucha","Mudar/Autoestima","Intimidación","Carta Puente S","65","90","115","58","45","115","Yo Primero","Cuerpo Pesado","Beso Amoroso","Aromaterapia"
"Sigilyph","561","psiquico","volador","Piel Milagro/Muro Mágico","Cromolente","Chaleco Asalto","72","58","80","97","103","80","Arrojo Intempestivo","Picotazo","Patada Baja","Antiaéreo"
"Yamask","562","fantasma","","Momia","Muro Mágico","Raíz Grande","38","30","85","30","55","65","Respiro","Día Soleado","Pulso Noche","Rayo"
"Cofagrigus","563","fantasma","","Momia","Muro Mágico","Misti-Ticket","58","50","145","30","95","105","Flarembestida","Rapidez","Bomba Ácida","Mofa"
"Tirtouga","564","agua","roca","Roca Sólida/Robustez","Nado Rápido","Quitaestado","54","78","103","22","53","45","Destructor","Alivio","Cerco Dimensión","Estoicismo"
"Carracosta","565","agua","roca","Roca Sólida/Robustez","Nado Rápido","Gracídea","74","108","133","32","83","65","Hipercolmillo","Cabezazo Zen","Eco Voz","Niebla Clara"
"Archen","566","roca","volador","Flaqueza","Robustez","Lector GB","55","112","45","70","74","45","Día de Pago","Fogonazo","Fuerza Equina","Cambia Fuerza"
"Archeops","567","roca","volador","Flaqueza","Robustez","Cinturón Negro","75","140","65","110","112","65","Surf","Día de Pago","Campo de Niebla","Puño Trueno"
"Trubbish","568","veneno","","Hedor/Viscosidad","Detonación","Supercaña","50","50","62","65","40","62","Triple Patada","Estrujón","Aura Magnética","Hiperrayo"
"Garbodor","569","veneno","","Hedor/Armadura Frágil","Detonación","Lazo Destino","80","95","82","75","60","82","Autodestrucción","Presa Espectral","Foco Resplandor","Golpe Bajo"
"Zorua","570","siniestro","","Ilusión","Armadura Frágil","MT77","40","65","40","65","80","40","Surf","Liofilización","Hidrobomba","Aria Burbuja"
"Zoroark","571","siniestro","","Ilusión","Armadura Frágil","Gafas de Sol","60","105","60","105","120","60","Golpe Bis","Niebla Aromática","Eevimpacto","Acua Aro"
"Minccino","572","normal","","Gran Encanto/Experto","Encadenado","Pokéseñuelo","55","50","40","75","40","40","Tormento","Estruendo","Inversión","Látigo Ígneo"
"Cinccino","573","normal","","Gran Encanto/Experto","Encadenado","Fósil Mandíbula","75","95","60","115","65","60","Barrena Telúrica","Niebla","Pico Cañón","Reducción"
"Gothita","574","psiquico","","Cacheo/Tenacidad","Sombra Trampa","Amigo Ball","45","30","50","45","55","65","Cabezazo","Agarre","Niebla Aromática","Cañón Floral"
"Gothorita","575","psiquico","","Cacheo/Tenacidad","Sombra Trampa","Baya Monli","60","45","70","55","75","85","Puntapié","Deseo Cura","Rizo Defensa","Golpe Cabeza"
"Gothitelle","576","psiquico","","Cacheo/Tenacidad","Sombra Trampa","Tabla Llama","70","55","95","65","95","110","Alud","Mimético","Campo Psíquico","Sacrificio"
"Solosis","577","psiquico","","Funda/Muro Mágico","Regeneración","Baya Oram","45","30","40","20","105","50","Danza Llama","Copión","Imagen","Fuego Fatuo"
"Duosion","578","psiquico","","Funda/Muro Mágico","Regeneración","Traje Magma","65","40","50","30","125","60","Paliza","Relevo","Pulso Umbrío","Sable Místico"
"Reuniclus","579","psiquico","","Funda/Muro Mágico","Regeneración","Gyaradosita","110","65","75","30","125","85","Agarrón","Foco","Estruendo","Tajo Umbrío"
"Ducklett","580","agua","volador","Vista Lince/Sacapecho","Hidratación","MT19","62","44","50","55","44","50","Tinieblas","Patada Baja","Guillotina","Alboroto"
"Swanna","581","agua","volador","Vista Lince/Sacapecho","Hidratación","Real Cobre","75","87","63","98","87","63","Golpe","Danza Despertar","Planta Feroz","A Bocajarro"
"Vanillite","582","hielo","","Gélido/Manto Níveo","Armadura Frágil","Caña Vieja","36","50","50","44","65","60","Juego Sucio","Garra Metal","Masa Cósmica","Brecha Negra"
"Vanillish","583","hielo","","Gélido/Manto Níveo","Armadura Frágil","Ocaso Ball","51","65","65","59","80","75","Mofa","Pat. Salto Alta","Estoicismo","Estruendo Implacable"
"Vanilluxe","584","hielo","","Gélido/Nevada","Armadura Frágil","Pluma Ímpetu","71","95","85","79","110","95","Voto Agua","Camuflaje","Hidrovórtice Abisal","Reserva"
"Deerling","585","normal","planta","Clorofila/Herbívoro","Dicha","MT89","60","60","50","75","40","50","Fortaleza","Pin Misil","A Bocajarro","Bola Voltio"
"Sawsbuck","586","normal","planta","Clorofila/Herbívoro","Dicha","Megabrazalete","80","100","70","95","60","70","Aromaterapia","Chirrido","Destructor","Acróbata"
"Emolga","587","electrico","volador","Elec. Estática","Electromotor","Ámbar Viejo","55","75","60","103","75","60","Encanto","Lanzamiento","Puño Dinámico","Puño Certero"
"Karrablast","588","bicho","","Enjambre/Mudar","Indefenso","MT27","50","75","45","60","40","45","Rencor","Chispazo","Puño Trueno","Ataque Ala"
"Escavalier","589","bicho","acero","Enjambre/Caparazón","Funda","Cinta Fuerte","70","135","105","20","60","105","Gravedad","Ofrenda","Ataque Fulgor","Plancha"
"Foongus","590","planta","veneno","Efecto Espora","Regeneración","Gema Eléctrica","69","55","45","15","55","55","Rizo Defensa","Sentencia","Eevimpacto","Núcleo Castigo"
"Amoonguss","591","planta","veneno","Efecto Espora","Regeneración","Nictostal Z","114","85","70","30","85","80","Rayo Gélido","Pikavoltio Letal","Conversión","Encanto"
"Frillish","592","agua","fantasma","Absorbe Agua/Cuerpo Maldito","Humedad","Piedra Dura","55","40","50","40","65","85","Megatón Floral","Vozarrón","Avivar","Estímulo"
"Jellicent","593","agua","fantasma","Absorbe Agua/Cuerpo Maldito","Humedad","Carta Sueño","100","60","70","60","85","105","Bostezo","Vendetta","Amago","Campo Psíquico"
"Alomomola","594","agua","","Alma Cura/Hidratación","Regeneración","Piedra Agua","165","75","80","65","40","45","Supernova Original","Camelo","Aguijón Letal","Chuzos"
"Joltik","595","bicho","electrico","Ojo Compuesto/Nerviosismo","Enjambre","Tarjeta Datos 27","50","47","50","65","57","50","Impactrueno","Fuerza Bruta","Llave Giro","Profecía"
"Galvantula","596","bicho","electrico","Ojo Compuesto/Nerviosismo","Enjambre","Carta Gracias","70","77","60","108","97","60","Frustración","Guadaña Sedosa","Hipercolmillo","Lanzamiento"
"Ferroseed","597","planta","acero","Punta Acero","Nerviosismo","Roca Calor","44","50","91","10","24","86","Anillo Ígneo","Cara Susto","Aguante","Clemencia"
"Ferrothorn","598","planta","acero","Punta Acero","Anticipación","Disco Lucha","74","94","131","20","54","116","Perforador","Megatón Floral","Bola Neblina","Psicoataque"
"Klink","599","acero","","Más/Menos","Cuerpo Puro","Velocidad X 6","40","55","70","30","45","60","Psicocorte","Rastreo","Voz Cautivadora","Fogonazo"
"Klang","600","acero","","Más/Menos","Cuerpo Puro","MT08","60","80","95","50","70","85","Escudo Real","Hidrocañón","Púas Tóxicas","Electrotela"
"Klinklang","601","acero","","Más/Menos","Cuerpo Puro","MT67","60","100","115","90","70","85","Onda Anómala","Pulso Noche","Profecía","Señuelo"
"Tynamo","602","electrico","","Levitación","Menos","Disco Fuego","35","55","40","60","45","40","Onda Trueno","Último Lugar","Truco","Ultrapuño"
"Eelektrik","603","electrico","","Levitación","Menos","Baya Oram","65","85","70","40","75","70","Mimético","Ayuda","Gruñido","Onda Anómala"
"Eelektross","604","electrico","","Levitación","Menos","Poké Muñeco","85","115","80","50","105","80","Gigadrenado","Tormenta Arena","Afilar","Destructor"
"Elgyem","605","psiquico","","Telepatía/Sincronía","Cálculo Final","MT37","55","55","55","30","85","55","Liofilización","Intercambio","Mil Flechas","Sinfonía de la Diva Marina"
"Beheeyem","606","psiquico","","Telepatía/Sincronía","Cálculo Final","MT67","75","75","75","40","125","95","Sincrorruido","Fogonazo","Testarazo","Planta Feroz"
"Litwick","607","fantasma","fuego","Absorbe Fuego/Cuerpo Llama","Allanamiento","Caja Sellos","50","30","55","20","65","55","Picadura","Enfado","Reducción","Hueso Palo"
"Lampent","608","fantasma","fuego","Absorbe Fuego/Cuerpo Llama","Allanamiento","Garchompita","60","40","60","55","95","60","Geocontrol","Reversión","Veloc. Extrema","Aguzar"
"Chandelure","609","fantasma","fuego","Absorbe Fuego/Cuerpo Llama","Allanamiento","Escama Dragón","60","55","90","80","145","90","Cola Férrea","Rayo Gélido","Destructor","Legado"
"Axew","610","dragon","","Rivalidad/Rompemoldes","Nerviosismo","Precisión X 2","46","87","60","57","30","40","Puño Incremento","Luz Aniquiladora","Teletransporte","Cambia Almas"
"Fraxure","611","dragon","","Rivalidad/Rompemoldes","Nerviosismo","Pico Afilado","66","117","70","67","40","50","Chispazo","Antiaéreo","Furia","Poder Oculto"
"Haxorus","612","dragon","","Rivalidad/Rompemoldes","Nerviosismo","Pesa Recia","76","147","90","97","60","70","Rayo Aurora","Atracción","Embargo","Vuelo"
"Cubchoo","613","hielo","","Manto Níveo/Quitanieves","Cobardía","Orbe Claro","55","70","40","40","60","40","Brillo Mágico","Metrónomo","Embestida Solar","Bomba Fango"
"Beartic","614","hielo","","Manto Níveo/Quitanieves","Nado Rápido","Rapid Ball","95","130","80","50","70","80","Presa Espectral","Arrumaco","Voz Cautivadora","Alivio"
"Cryogonal","615","hielo","","Levitación","Quitanieves","Ceniza Sagrada","80","50","50","105","95","135","Joltioparálisis","Contraataque","Patada Salto","Brillo Mágico"
"Shelmet","616","bicho","","Hidratación/Caparazón","Funda","Lucarita","50","40","85","25","40","65","Danza Llama","Alud","Viento Aciago","Tormenta Floral"
"Accelgor","617","bicho","","Hidratación/Viscosidad","Liviano","MT86","80","70","40","145","100","60","Doble Rayo","Llamarada","Aguzar","Disruptor Psíquico"
"Stunfisk","618","electrico","tierra","Elec. Estática/Flexibilidad","Velo Arena","Piedra Oval","109","66","84","32","81","99","Chulería","Finta","Bomba Huevo","Enrosque"
"Mienfoo","619","lucha","","Foco Interno/Regeneración","Audaz","Ll. Cabina 1","45","85","50","65","55","50","Fisura","Cerco Dimensión","Retribución","Acua Aro"
"Mienshao","620","lucha","","Foco Interno/Regeneración","Audaz","Master Ball","65","125","60","105","95","60","Aguijón Letal","Contraataque","Hidrovórtice Abisal","Carrera Arrolladora"
"Druddigon","621","dragon","","Piel Tosca/Potencia Bruta","Rompemoldes","Signo Magma","77","120","90","48","60","90","Tecno Shock","Ataque Ala","Multiataque","Lanza Mugre"
"Golett","622","tierra","fantasma","Puño Férreo/Zoquete","Indefenso","Carta Flores","59","74","50","35","35","50","Anticipo","Llanto Falso","Absorbefuerza","Gran Ojo"
"Golurk","623","tierra","fantasma","Puño Férreo/Zoquete","Indefenso","Activaobjeto","89","124","80","55","55","80","Ácido","Sonámbulo","Vuelo","Crioaliento Despiadado"
"Pawniard","624","acero","siniestro","Competitivo/Foco Interno","Presión","Chapa Dorada","45","85","70","60","40","40","Atizar","Antojo","Supernova Original","Excavar"
"Bisharp","625","acero","siniestro","Competitivo/Foco Interno","Presión","Bonguri Rojo","65","125","100","70","60","70","Silbato","Hoja Aguda","Furia Natural","Aria Burbuja"
"Bouffalant","626","normal","","Audaz/Herbívoro","Insonorizar","Abomasnowita","95","110","95","55","40","95","Lanza Mugre","Pulso Umbrío","Polvo Ira","Bola Voltio"
"Rufflet","627","normal","volador","Vista Lince/Potencia Bruta","Entusiasmo","Toxiestrella","70","83","50","60","37","50","Giro Rápido","Voz Cautivadora","Gigarrayo Fulminante","Día de Pago"
"Braviary","628","normal","volador","Vista Lince/Potencia Bruta","Competitivo","Bici","100","123","75","80","57","75","Cháchara","Estruendo Implacable","Supernova Original","Agarre"
"Vullaby","629","siniestro","volador","Sacapecho/Funda","Armadura Frágil","Cupón Exp","70","55","75","60","45","65","Núcleo Castigo","Imitación","Pantalla de Humo","Cura Floral"
"Mandibuzz","630","siniestro","volador","Sacapecho/Funda","Armadura Frágil","MT25","110","65","105","80","55","95","Rabia","Rayo Burbuja","Ofrenda","Giro Vil"
"Heatmor","631","fuego","","Gula/Absorbe Fuego","Humo Blanco","Directo 3","85","97","66","65","105","66","Aura Magnética","Esfuerzo","Hidroariete","Anegar"
"Durant","632","bicho","acero","Enjambre/Entusiasmo","Ausente","Bombona Devon","58","109","112","109","48","48","Sombra Vil","Conjuro","Látigo Cepa","Canto Mortal"
"Deino","633","siniestro","dragon","Entusiasmo","Entusiasmo","Latiosita","52","65","50","38","45","50","Cambia Defensa","Última Baza","Puño Cometa","Seducción"
"Zweilous","634","siniestro","dragon","Entusiasmo","Entusiasmo","MT29","72","85","70","58","65","70","Ciclón","Niebla Clara","Don Natural","Afilar"
"Hydreigon","635","siniestro","dragon","Levitación","Entusiasmo","Tabla Pétrea","92","105","90","98","125","90","Danza Espada","Testarazo","Cuerno Certero","Corpulencia"
"Larvesta","636","bicho","fuego","Cuerpo Llama","Enjambre","Cuerda Huida","55","85","55","60","50","55","Plumerazo","Remolino","Impactrueno","Picadura"
"Volcarona","637","bicho","fuego","Cuerpo Llama","Enjambre","Def. Especial X","85","60","65","100","135","105","Doble Equipo","Relajo","Bomba Ácida","Gancho Alto"
"Cobalion","638","acero","lucha","Justiciero","Enjambre","Bloc Unown","91","90","129","108","90","72","Plancha Voladora","Adaptación","Recogearena","Persecución"
"Terrakion","639","roca","lucha","Justiciero","Enjambre","Piedra Fuego","91","129","90","108","72","90","Clavo Cañón","Polución","Pesadilla","Aerochorro"
"Virizion","640","planta","lucha","Justiciero","Enjambre","Disco Planta","91","90","72","108","90","129","Llanto Falso","Arrumaco","Pico Taladro","Pico Taladro"
"Tornadus","641","volador","","Bromista","Competitivo","Rubí","Valor","79","115","70","111","125","Constelación Robaalmas","Supersónico","Masa Cósmica","Enrosque"
"Thundurus","642","electrico","volador","Bromista","Competitivo","Velocidad X 3","Valor","79","115","70","111","125","Danza Caos","Danza Pétalo","Destello","Enrosque"
"Reshiram","643","dragon","fuego","Turbollama","Competitivo","Carta Acero","100","120","100","90","150","120","Concha Filo","Cólera del Guardián","Hierba Lazo","Síntesis"
"Zekrom","644","dragon","electrico","Terravoltaje","Competitivo","Baya Uvav","100","150","120","90","120","100","Velo Sagrado","Isofuerza","Poder Pasado","Aullido"
"Landorus","645","tierra","volador","Poder Arena","Potencia Bruta","Paquete","Valor","89","125","90","101","115","Follaje","Bola Sombra","Polvo Ira","Vendetta"
"Kyurem","646","dragon","hielo","Presión","Potencia Bruta","Abono Lento","Valor","125","130","90","95","130","Planta Feroz","Glaceoprisma","Fertilizante","Beso Amoroso"
"Keldeo","647","agua","lucha","Justiciero","Potencia Bruta","Polvo Estelar","Valor","91","72","90","108","129","Bomba Ígnea","Colmillo Rayo","Tecno Shock","Purificación"
"Meloetta","648","normal","psiquico","Dicha","Potencia Bruta","Limonada","Valor","100","77","77","90","128","Anticura","Humareda","Pulso Primigenio","Géiser Fotónico"
"Genesect","649","bicho","acero","Descarga","Potencia Bruta","Carta Pared","71","120","95","99","120","95","Plancha","Meteorobola","Barrera","Chulería"
"Chespin","650","planta","","Espesura","Antibalas","Fósil Raíz","56","61","65","38","48","45","Dracoaliento Devastador","Ronquido","Arraigo","Vozarrón"
"Quilladin","651","planta","","Espesura","Antibalas","Piedra Noche","61","78","95","57","56","58","Giro Rápido","Placaje","Danza Pétalo","Carantoña"
"Chesnaught","652","planta","lucha","Espesura","Antibalas","Nivel Ball","88","107","122","64","74","75","Polvo Veneno","Confusión","Moflete Estático","Pulso Dragón"
"Fennekin","653","fuego","","Mar Llamas","Prestidigitador","Disco Veneno","40","45","40","60","62","60","Refugio","Cháchara","Voltiocambio","Afilar"
"Braixen","654","fuego","","Mar Llamas","Prestidigitador","Tabla Duende","59","59","58","73","90","70","Rayo Gélido","Joltioparálisis","Rodillo de Púas","Desenrollar"
"Delphox","655","fuego","psiquico","Mar Llamas","Prestidigitador","Carta Imán","75","69","72","104","114","100","Arrojo Intempestivo","Megatón Floral","Anticura","Taladradora"
"Froakie","656","agua","","Torrente","Mutatipo","Caja Insignias","41","56","40","71","62","44","Llama Embrujada","Mil Flechas","Pájaro Osado","Come Sueños"
"Frogadier","657","agua","","Torrente","Mutatipo","Caramelo Raro","54","63","52","97","83","56","Sincrorruido","Lanza Mugre","Amortiguador","Humareda"
"Greninja","658","agua","siniestro","Torrente","Mutatipo","Carta Imán","Valor","72","95","67","122","103","Cháchara","Surfeo Galvánico","Barrera Espinosa","Carga Tóxica"
"Bunnelby","659","normal","","Recogida/Carrillo","Potencia","Psicostal Z","38","36","38","57","32","36","Aromaterapia","Anegar","Agarrón","Pulimento"
"Diggersby","660","normal","tierra","Recogida/Carrillo","Potencia","Restos","85","56","77","78","50","77","Vastaguardia","Fuerza Lunar","Pulso Primigenio","Bola Neblina"
"Fletchling","661","normal","volador","Sacapecho","Alas Vendaval","Cupón Sigilo","45","50","43","62","40","38","Triturar","Imagen","Puño Dinámico","Rayo Confuso"
"Fletchinder","662","fuego","volador","Cuerpo Llama","Alas Vendaval","Garra Afilada","62","73","55","84","56","52","Cabeza de Hierro","Alarido","Llave Corsé","Golpe"
"Talonflame","663","fuego","volador","Cuerpo Llama","Alas Vendaval","Bola Humo","78","81","71","126","74","69","Vuelo","Azote","Desarrollo","Deseo Cura"
"Scatterbug","664","bicho","","Polvo Escudo/Ojo Compuesto","Compiescolta","Campana Concha","38","35","40","35","27","25","Pulso Noche","Defensa Férrea","Robo","Gigarrayo Fulminante"
"Spewpa","665","bicho","","Mudar/Mudar","Compiescolta","Baya Yecana","45","22","60","29","27","30","Intercambio","Espabila","Eructo","Esfera Aural"
"Vivillon","666","bicho","volador","Polvo Escudo/Ojo Compuesto","Compiescolta","Tubo MT-MO","80","52","50","89","90","50","Cerco Dimensión","Núcleo Castigo","Espora","Desarrollo"
"Litleo","667","fuego","normal","Rivalidad/Nerviosismo","Autoestima","Master Ball","62","50","58","72","73","54","Canon","Surfeo Galvánico","Campo Eléctrico","Terremoto"
"Pyroar","668","fuego","normal","Rivalidad/Nerviosismo","Autoestima","MT39","86","68","72","106","109","66","Romperrocas","Atizar","Paz Mental","Puño Meteoro"
"Flabébé","669","hada","","Velo Flor","Simbiosis","Llave Secreta","44","38","39","42","61","79","Danza Dragón","Danza Pétalo","Cede Paso","Ariete"
"Floette","670","hada","","Velo Flor","Simbiosis","Caja Insignias","54","45","47","52","75","98","Arrumaco","Presa","Bilis","Onda Ígnea"
"Florges","671","hada","","Velo Flor","Simbiosis","Polvo Curación","78","65","68","75","112","154","Onda Certera","Doble Golpe","Atracción","Estrujón"
"Skiddo","672","planta","","Herbívoro","Manto Frondoso","Baya Baribá","66","65","48","52","62","57","Onda Mental","Cerco Dimensión","Atizar","Buceo"
"Gogoat","673","planta","","Herbívoro","Manto Frondoso","Envío 2","123","100","62","68","97","81","Beso Drenaje","Gruñido","Golpe","Presa Espectral"
"Pancham","674","lucha","","Puño Férreo/Rompemoldes","Intrépido","Lycanrostal Z","67","82","62","43","46","48","Cólera del Guardián","Neblina","Juego Sucio","Puños Plasma"
"Pangoro","675","lucha","siniestro","Puño Férreo/Rompemoldes","Intrépido","Baya Rudion","95","124","78","58","69","71","Canto Arcaico","Bloqueo","Flarembestida","Agarrón"
"Furfrou","676","normal","","Pelaje Recio","Rompemoldes","Medalla Fulgor","75","80","60","102","65","90","Danza Llama","Meteorobola","Anticipo","Malicioso"
"Espurr","677","psiquico","","Vista Lince/Allanamiento","Ritmo Propio","MT30","62","48","54","68","63","60","Onda Tóxica","Liofilización","Gancho Alto","Golpe Roca"
"Meowstic","678","psiquico","","Vista Lince/Allanamiento","Bromista","Ataque X 2","Valor","74","48","76","104","83","Presa Espectral","Vozarrón","Lanzarrocas","Carga Parábola"
"Honedge","679","acero","fantasma","Indefenso","Allanamiento","Tarjeta Datos 08","45","80","100","28","35","37","Paz Mental","Velo Sagrado","Salmuera","Conversión2"
"Doublade","680","acero","fantasma","Indefenso","Allanamiento","Incienso Floral","59","110","150","35","45","49","Bomba Lodo","Corte Vacío","Escudo Real","Giga Impacto"
"Aegislash","681","acero","fantasma","Cambio Táctico","Allanamiento","Hierba Revivir","60","50","150","60","50","150","Meteorobola","Hoja Mágica","Tragar","Pulso Primigenio"
"Spritzee","682","hada","","Alma Cura","Velo Aroma","Baya Dillo","78","52","60","23","63","65","Pikavoltio Letal","Romperrocas","Canto Helado","Hidrochorro"
"Aromatisse","683","hada","","Alma Cura","Velo Aroma","Caña","101","72","72","29","99","89","Doble Equipo","Ojitos Tiernos","Estrujón","Estallido"
"Swirlix","684","hada","","Velo Dulce","Liviano","Abomasnowita","62","48","66","49","59","57","Surfeo Galvánico","Espora","Tajo Cruzado","Esporagodón"
